,neuron-id,current_concepts,concepts_1,concepts_2,concepts_3,concepts_4
10,4687,"[('Cornwall', 1.0), ('Bighorn', 0.9719608513576249), ('Downtown', 0.9554863999963609), ('Puerto', 0.9539271146147569), ('Guatemala', 0.9535430399114216)]","[('Afghan', 1.0), ('African', 0.9970587736170655), ('German-Egyptian', 0.9870462007597111), ('Iranian', 0.9718540158742116), ('Olympic', 0.9542850849784426)]","[('Cornwall', 1.0), ('Bar', 0.9653465998175612), ('Lubumbashi', 0.9627032675975595), ('Northridge', 0.9557892321763911), ('Gallery', 0.9477558371484932)]","[('Cornwall', 1.0), ('Souls', 0.9027491436553152), ('Bighorn', 0.8874744797170242), ('Cathedral', 0.8834201209318968), ('Rough', 0.8729745677742307)]","[('Cathedral', 1.0), ('Cornwall', 0.9954601485754628), ('Bar', 0.9783249395230702), ('Souls', 0.9628281545695648), ('Deer', 0.9621019450830761)]"
11,4801,"[('Nou', 1.0), ('Sachs', 0.9636117457157061), ('Harwell', 0.9632639258475683), ('Madero', 0.9409222853487434), ('Walderslade', 0.9389698433263997)]","[('Square', 1.0), ('Cottage', 0.9896371741529166), ('Sark', 0.9689967271646279), ('Hilton', 0.9386008522671447), ('Palace', 0.9380424824060929)]","[('Madero', 1.0), ('Nou', 0.9717426483018486), ('Harwell', 0.9661522104151978), ('Walderslade', 0.9521900855421903), ('Palmas', 0.9360146373521004)]","[('Brunei', 1.0), ('Placita', 0.9924159844014725), ('Madero', 0.9918080992855806), ('Sachs', 0.9863283705297385), ('Deer', 0.975166696568488)]","[('Madero', 1.0), ('Walderslade', 0.9947450132985507), ('Sachs', 0.9897271421126284), ('Placita', 0.9820174514012528), ('Chu', 0.978710828285948)]"
12,4780,"[('Brunei', 1.0), ('Lenfant', 0.9691401594787648), ('Tree', 0.9552158500097718), ('Lim', 0.9493994902184243), ('Rough', 0.9396868952383177)]","[('Inn', 1.0), ('Andreas', 0.9247013136266868), ('Kong', 0.8978253598160212), ('Sunrise', 0.8894693701519638), ('Drain', 0.8792866673306183)]","[('Tree', 1.0), ('Lim', 0.9667091696131462), ('Branly', 0.9618209887837135), ('Holyoke', 0.9455529104971278), ('Vallarta', 0.943767467559656)]","[('Fillmore', 1.0), ('Lenfant', 0.9541407413196862), ('Elgin', 0.9482880123735865), ('Lim', 0.9462205969813835), ('Tree', 0.9342703011190397)]","[('Hangar', 1.0), ('Elgin', 0.9983263141984906), ('Mandela', 0.9736727742284702), ('Lenfant', 0.9725647260057627), ('Sparrowhawk', 0.9433453541136978)]"
13,4714,"[('Europa', 1.0), ('Highland', 0.9986984300820968), ('Laguna', 0.9770671373372524), ('Finch', 0.9611138907067559), ('Port', 0.9579933180118825)]","[('Comics', 1.0), ('Dahl', 0.9219112931194847), ('Witness', 0.9041817915154182), ('Sc.', 0.8676271723521297), ('Jerome', 0.8303689134362479)]","[('Europa', 1.0), ('Laguna', 0.9794249847954513), ('Holiday', 0.9582252681204725), ('Highland', 0.9484306098450479), ('NSW', 0.948080456765824)]","[('Europa', 1.0), ('Highland', 0.9415575558047499), ('Bar', 0.9275653156407782), ('Port', 0.9183467940079708), ('Crimea', 0.9136459702476734)]","[('Europa', 1.0), ('Bar', 0.9410876649725192), ('Crimea', 0.9352909515338028), ('Highland', 0.9265197998847937), ('Alps', 0.9087299582456821)]"
14,4095,"[('Sunshine', 1.0), ('Newport', 0.9895841365991405), ('Taft', 0.9524503565754611), ('Brandenburg', 0.9485448338416719), ('Marseille', 0.9251449286785172)]","[('Nissan', 1.0), ('Allora', 0.9886564485964174), ('Clubb', 0.9858489842373436), ('Barack', 0.9628695618905461), ('Platen', 0.9590661612950723)]","[('Notre', 1.0), ('Brandenburg', 0.9999071666791969), ('Cricket', 0.9495150495786292), ('Newport', 0.9454701539810235), ('Taft', 0.9356200388538818)]","[('Newport', 1.0), ('Sunshine', 0.9591795182632629), ('Brandenburg', 0.9278522318071295), ('Edward', 0.9263249546952378), ('Taft', 0.9154633726272386)]","[('Newport', 1.0), ('Sunshine', 0.9876567324248124), ('Edward', 0.9811705340946699), ('Lola', 0.9790705395407683), ('Taft', 0.9427095595782207)]"
15,4702,"[('Burkina', 1.0), ('Brandenburg', 0.9974286918660147), ('Hong', 0.9951424358948027), ('Thousand', 0.9901500610922878), ('Nairobi', 0.9893169038747597)]","[('Structure', 1.0), ('M6', 0.9924663907011996), ('Mercedes', 0.9767556128272111), ('Essential', 0.8863391567095592), ('Studios', 0.8574649515243101)]","[('Hong', 1.0), ('Burkina', 0.9969878587442639), ('Nairobi', 0.9936900745843088), ('Denmark', 0.9777201603938107), ('Brandenburg', 0.9772585483652162)]","[('Nairobi', 1.0), ('Burkina', 0.9977058725772779), ('Hong', 0.9937998118657841), ('Linden', 0.9924704267791786), ('Denmark', 0.9916651433800733)]","[('Burkina', 1.0), ('Nairobi', 0.9963927383269614), ('Hong', 0.9930414912124244), ('Rhode', 0.9924064179416988), ('Thousand', 0.9813091794557622)]"
16,4858,"[('Africans', 1.0), ('Ages', 0.9915592060017823), ('Yorker', 0.9912628225105086), ('Prix', 0.9709197052791748), ('Life', 0.9518945604398459)]","[('Robbie', 1.0), ('Healy', 0.9973179197678549), ('Arthur', 0.9831901115785779), ('Greely', 0.9717015840134904), ('Doctor', 0.952194549897923)]","[('Africans', 1.0), ('Prix', 0.9841619928194922), ('Ages', 0.9822455817310451), ('Yorker', 0.9783525126427323), ('Strip', 0.9051139110422436)]","[('Dahl', 1.0), ('Baron', 0.9912591897387768), ('Yorker', 0.9780768690331321), ('Ages', 0.9776558577045338), ('Strip', 0.9583555106618202)]","[('Ages', 1.0), ('Strip', 0.9798925246302845), ('Universe', 0.9561033642093824), ('Yorker', 0.9410559518594271), ('Killer', 0.9360232433006159)]"
17,5198,"[('Foch', 1.0), ('Bar', 0.9972534239961318), ('Sark', 0.9967774622047453), ('Tepe', 0.9850356459182398), ('Branly', 0.9840861091058373)]","[('Basel', 1.0), ('ArenA', 0.9526595549779785), ('Trek', 0.9400996971791822), ('Grande', 0.9344135218166969), ('Shangri-La', 0.9264279764420223)]","[('Millennium', 1.0), ('Jean', 0.9799808282005519), ('Islas', 0.9675939901685192), ('Foch', 0.9660605796693796), ('Roque', 0.9659111126018588)]","[('Sark', 1.0), ('Foch', 0.9983519789214255), ('Branly', 0.9944897015609675), ('Circle', 0.994003555655291), ('Boulevard', 0.9840218949437344)]","[('Foch', 1.0), ('Circle', 0.9970890246696784), ('Sark', 0.9930605998400519), ('Boulevard', 0.9803052135217255), ('Tepe', 0.9726619026861633)]"
18,4348,"[('Middlesex', 1.0), ('Massachusetts', 0.966534626419667), ('Aspen', 0.9478278708413664), ('Vietnam', 0.9222522834525243), ('Maine', 0.9111434027302902)]","[('PBS', 1.0), ('HBO', 0.992754242409704), ('Congressional', 0.9172829716563193), ('Selena', 0.852397777657435), ('Playboy', 0.8006930973086157)]","[('Massachusetts', 1.0), ('Aspen', 0.9782476057865287), ('Armenia', 0.9697074428939393), ('Middlesex', 0.965416523437746), ('Maine', 0.9511253419513537)]","[('Middlesex', 1.0), ('Massachusetts', 0.994645777380831), ('Aspen', 0.9880818014752284), ('Chico', 0.94438706499084), ('Naples', 0.9317847587060228)]","[('Middlesex', 1.0), ('Aspen', 0.9473535352677923), ('Vietnam', 0.9451765498951115), ('Massachusetts', 0.9362451252087655), ('Auckland', 0.8957229165479061)]"
19,4859,"[('Worldwide', 1.0), ('Brunei', 0.9300599997817274), ('Odd', 0.9033303152947814), ('Carnival', 0.8875537181479402), ('Strip', 0.883619354399998)]","[('Warner', 1.0), ('Does', 0.9983093357446842), ('Transport', 0.9809662896166276), ('Fusion', 0.8949925389762997), ('Goose', 0.8936130855063297)]","[('Brunei', 1.0), ('Worldwide', 0.9656856469679255), ('Dogs', 0.9220511348483164), ('Dollar', 0.9122159945226582), ('Ana-based', 0.9105290352839132)]","[('Worldwide', 1.0), ('Blanche', 0.995662197588606), ('Odd', 0.9763609111861461), ('Stone', 0.9666080928489729), ('Strip', 0.9570714932283676)]","[('Jong', 1.0), ('Un', 0.9972881283880023), ('Raider', 0.9201464270475331), ('Louvre', 0.9170409349478689), ('Paribas', 0.9154540163309257)]"
