,neuron-id,current_concepts,concepts_1,concepts_2,concepts_3,concepts_4
1934,5092,"[('Denham', 1.0), ('Further', 0.9662652479863508), ('circulated', 0.9570416131521985), ('Earlier', 0.9002999863569089), ('CNNMoney', 0.8752538143000717)]","[('Childhood', 1.0), ('rib', 0.8070649091480177), ('editorial', 0.7356791030959079), ('Sir', 0.7092385748473388), ('Bronze', 0.7045509083819104)]","[('Denham', 1.0), ('CNNMoney', 0.9594190005209844), ('Yet', 0.9523637939321651), ('Earlier', 0.9457231611410982), ('900', 0.9183668795097092)]","[('circulated', 1.0), ('Denham', 0.8445470213849984), ('Further', 0.8255537195204758), ('Rumours', 0.7615460124265042), ('Earlier', 0.7605787520814896)]","[('circulated', 1.0), ('Denham', 0.762180334934424), ('Further', 0.7229440240966619), ('Rumours', 0.7037161857658606), ('Earlier', 0.6901108472670839)]"
1935,1842,"[('SAN', 1.0), ('Recent', 0.9537747212887767), ('émigré', 0.9363626812080712), ('Related', 0.9185273209368673), ('lay', 0.8817607525944166)]","[('diameter', 1.0), ('Mister', 0.980952997990265), ('Quentin', 0.9768016628532662), ('Business', 0.9340359905431497), ('Milan', 0.8834324477031137)]","[('SAN', 1.0), ('Recent', 0.9423298878180196), ('Related', 0.9099852424553697), ('émigré', 0.848270170193101), ('lay', 0.8239716965036918)]","[('SAN', 1.0), ('Recent', 0.9532643282326003), ('émigré', 0.9478752871555047), ('Related', 0.9266943806812863), ('lay', 0.912891885247117)]","[('SAN', 1.0), ('Recent', 0.95465611324672), ('Related', 0.9302643733701724), ('émigré', 0.9254223207294066), ('lay', 0.9166167450097762)]"
1936,2668,"[('Ludwig', 1.0), ('Hans', 0.9296341867395699), ('Mnuchin', 0.9122743787315295), ('Zuckerberg', 0.9082346985730047), ('skeletons', 0.9073137747294586)]","[('laundering', 1.0), ('Satoshi', 0.967666563190989), ('Issa', 0.8917326449689221), ('Recep', 0.8550311783267681), ('repairs', 0.8538510532919833)]","[('Ludwig', 1.0), ('Hans', 0.9919658307685183), ('skeletons', 0.9658435969794829), ('Mnuchin', 0.9529626377316228), ('metals', 0.9211626585729383)]","[('Ludwig', 1.0), ('Hans', 0.9165608973802988), ('Mnuchin', 0.8834390151568712), ('Zuckerberg', 0.8646833692489727), ('skeletons', 0.8484767983706257)]","[('Ludwig', 1.0), ('Hans', 0.9280840397683376), ('Mnuchin', 0.8788676442282346), ('Zuckerberg', 0.8535457299810131), ('skeletons', 0.8016969616523)]"
1937,5368,"[('Highland', 1.0), ('Edward', 0.972501416728323), ('Jacob', 0.9584350415660932), ('Herbert', 0.9517752836686403), ('Julia', 0.9225112456629607)]","[('alternate', 1.0), ('undergo', 0.8652855804327051), ('Tommy', 0.8560986625652024), ('Dry', 0.8264790961857984), ('Bradley', 0.7871113447699976)]","[('Jacob', 1.0), ('Edward', 0.9952734920035765), ('Julia', 0.9611650078342152), ('Highland', 0.9468526727257828), ('Details', 0.8991995509398096)]","[('Herbert', 1.0), ('Highland', 0.9993038780556971), ('157', 0.9587857653892434), ('Edward', 0.9112938537664063), ('Julia', 0.8727992932812736)]","[('Highland', 1.0), ('157', 0.9819068242457237), ('Herbert', 0.9717069930860553), ('Edward', 0.8493028737916551), ('Mustang', 0.8452006761491956)]"
1938,3054,"[('Growing', 1.0), ('Fans', 0.8821664833015399), ('Related', 0.7864890902615185), ('Ins', 0.7745352131942816), ('Legendary', 0.768951265469608)]","[('Subaru', 1.0), ('unfinished', 0.8716151026938378), ('Yale', 0.8641714145309808), ('opacity', 0.8505847807710788), ('Christ', 0.8460068426498434)]","[('Growing', 1.0), ('Fans', 0.8766657550739668), ('READ', 0.7921619786097879), ('Ins', 0.7865658684957464), ('Looking', 0.7738750245414913)]","[('Growing', 1.0), ('Fans', 0.9333774815594365), ('Related', 0.8661731795399054), ('Ins', 0.8210731408655675), ('Legendary', 0.8185565865980247)]","[('Growing', 1.0), ('Related', 0.954447548500006), ('Fans', 0.9462822108648923), ('Ins', 0.8792759623048946), ('Legendary', 0.8456333107071173)]"
1939,3778,"[('renegotiate', 1.0), ('Elsa', 0.9967100306482305), ('pants', 0.9408456485706254), ('Political', 0.938223683494177), ('Politics', 0.9158183482644475)]","[('hasn', 1.0), ('Bach', 0.8995441812811783), ('Franco', 0.890812918675702), ('Metropolitan', 0.8323255886396081), ('hum', 0.8280792246387897)]","[('renegotiate', 1.0), ('Elsa', 0.9861494124153235), ('Political', 0.9158661853735519), ('Madison', 0.8883086945208729), ('Politics', 0.8838467014318854)]","[('pants', 1.0), ('renegotiate', 0.9912838274185611), ('Elsa', 0.9662475051377509), ('Politics', 0.9052733595998023), ('Political', 0.9027363509344991)]","[('pants', 1.0), ('renegotiate', 0.9606185086411605), ('Elsa', 0.9493485481540215), ('Politics', 0.9104109128951008), ('Political', 0.873456362236266)]"
1940,1221,"[('butt', 1.0), ('737', 0.9945348080676643), ('Perez', 0.9554193582117297), ('wounds', 0.9341174249465564), ('tornado', 0.9189793428757319)]","[('Perez', 1.0), ('Heidi', 0.9310486035033736), ('Boris', 0.8557332255037164), ('Breast', 0.8298387787483346), ('parole', 0.79066743730462)]","[('737', 1.0), ('butt', 0.9911734455309171), ('Perez', 0.9461023233439027), ('wounds', 0.9411698680209133), ('Compared', 0.9223661007096585)]","[('butt', 1.0), ('737', 0.9838669539014965), ('Perez', 0.9577968379850345), ('wounds', 0.9282396398192889), ('tornado', 0.9186793891176168)]","[('butt', 1.0), ('737', 0.9803169603453491), ('Perez', 0.9623400175508099), ('wounds', 0.9245704150016412), ('tornado', 0.9198477654484634)]"
1941,2181,"[('flows', 1.0), ('rarity', 0.8845556862115073), ('Highland', 0.8284926318701399), ('gorge', 0.8280480738366106), ('opacity', 0.8180435940512812)]","[('Jungle', 1.0), ('homage', 0.8448913120648186), ('emotionally', 0.8084214601265742), ('Klopp', 0.7905137891956213), ('pulmonary', 0.7900549440363527)]","[('flows', 1.0), ('rarity', 0.8783948883507622), ('opacity', 0.8371551594191268), ('gorge', 0.8366252986295843), ('mission', 0.8328786699041023)]","[('flows', 1.0), ('rarity', 0.8868208684689184), ('Highland', 0.8271251313538026), ('gorge', 0.8262533695105901), ('opacity', 0.8024084039483937)]","[('flows', 1.0), ('rarity', 0.8883674014985357), ('gorge', 0.8241075247011028), ('Highland', 0.8235502481665987), ('opacity', 0.7920789589953573)]"
1942,4829,"[('Deb', 1.0), ('Elsewhere', 0.9223593035609037), ('Batcup', 0.8555266489095431), ('Nor', 0.8502984521108834), ('diary', 0.8439433015315181)]","[('Michelle', 1.0), ('deep', 0.9924418263072734), ('Blues', 0.9818461228514752), ('Ruth', 0.9693322776575415), ('miracle', 0.8638731869640106)]","[('Deb', 1.0), ('Elsewhere', 0.9826048473429437), ('Pink', 0.9315514455603918), ('Nor', 0.9279039368458212), ('Batcup', 0.9117289764425893)]","[('Deb', 1.0), ('Elsewhere', 0.8822159845346987), ('diary', 0.8680299396990175), ('Batcup', 0.8658213058666893), ('Large', 0.852250792272394)]","[('Deb', 1.0), ('Batcup', 0.9472087634947362), ('diary', 0.9170860254834218), ('Nor', 0.8775696803211354), ('Large', 0.8710841232572637)]"
1943,4718,"[('Delivery', 1.0), ('FILE', 0.9899793702775425), ('Officers', 0.921097117225519), ('constellation', 0.9152436698928389), ('Molly', 0.8947831485069486)]","[('Ind', 1.0), ('semi', 0.9863170044594326), ('Hawkins', 0.9487941081123081), ('wrestling', 0.8920677992440772), ('privileged', 0.8920211438654692)]","[('FILE', 1.0), ('Delivery', 0.9385419502054371), ('Officers', 0.8756321630586871), ('constellation', 0.842849530575709), ('PHOTO', 0.7855319996838125)]","[('Delivery', 1.0), ('Conditions', 0.9592603507378235), ('Essential', 0.9342704066620326), ('label', 0.8997620555544624), ('assorted', 0.8974585167385949)]","[('Conditions', 1.0), ('Delivery', 0.9959866040690598), ('label', 0.9417138113641466), ('Essential', 0.8983816569847096), ('assorted', 0.8727151308235074)]"
