,neuron-id,current_concepts,concepts_1,concepts_2,concepts_3,concepts_4
120,4468,"[('soup', 1.0), ('granite', 0.9953724684722033), ('towering', 0.9802636227876367), ('Fusion', 0.9596760421721086), ('Prop', 0.9203446151889312)]","[('Fusion', 1.0), ('Aires', 0.9629193230878633), ('hard', 0.9510247416464124), ('Bluequest', 0.9323343688054043), ('Christ', 0.927933936918945)]","[('Christ', 1.0), ('Aires', 0.877012938932378), ('Gas', 0.8763675449257823), ('Bluequest', 0.87530231538609), ('hard', 0.8742730437170937)]","[('Christ', 1.0), ('sensitive', 0.8574792516460381), ('hard', 0.8467506649103363), ('Bluequest', 0.8439194291516501), ('Grande', 0.8286160871790486)]","[('Christ', 1.0), ('sensitive', 0.856076075320536), ('Grande', 0.8339700241781196), ('Bluequest', 0.8244860042391918), ('reigning', 0.8244162899903934)]"
121,2371,"[('WTO', 1.0), ('harmful', 0.9339366289971928), ('Swiss', 0.8899219805589849), ('Thailand', 0.8893600090221985), ('properly', 0.8676529328410615)]","[('harmful', 1.0), ('Venice', 0.9902698726434889), ('regulating', 0.9126252142523766), ('regulate', 0.8918147163047251), ('derail', 0.8778259419311648)]","[('harmful', 1.0), ('Venice', 0.9611026683880977), ('regulating', 0.8590227647337991), ('derail', 0.8438328034659958), ('Swiss', 0.8370211929924832)]","[('harmful', 1.0), ('Venice', 0.9415277568381648), ('derail', 0.839461260958546), ('BC', 0.8292702743124946), ('regulating', 0.8258296397192559)]","[('harmful', 1.0), ('Venice', 0.9333812443587908), ('BC', 0.844297541225314), ('derail', 0.8422896844551552), ('regulating', 0.8121714341426768)]"
122,4503,"[('amend', 1.0), ('Singapore', 0.9978468468837073), ('melodies', 0.9917129628181113), ('just', 0.9809953537946865), ('adapt', 0.9522447666676374)]","[('India', 1.0), ('Zheng', 0.9216726482937982), ('Katharine', 0.8963503883839951), ('seem', 0.8665607365615061), ('Kong', 0.836711036710959)]","[('Zheng', 1.0), ('India', 0.9532552048761036), ('seem', 0.9230011024427598), ('Katharine', 0.8973227778739301), ('Han', 0.842082756337839)]","[('Zheng', 1.0), ('seem', 0.8751088900553092), ('India', 0.8648890263297072), ('Han', 0.8592278954822358), ('Katharine', 0.8214067340368845)]","[('Zheng', 1.0), ('157', 0.866587096499541), ('Champ', 0.8511852692362575), ('Han', 0.8422042563401976), ('Katharine', 0.8410523386600527)]"
123,2759,"[('Jing', 1.0), ('Alvin', 0.9915640349426299), ('Zheng', 0.918548489478772), ('Griffith', 0.9019821954664999), ('Sung', 0.8488235238941773)]","[('Zheng', 1.0), ('Jing', 0.9450552810576217), ('Sung', 0.9120815261060056), ('Hawkeye', 0.8759942660757016), ('Li', 0.8756423756862631)]","[('Zheng', 1.0), ('Jing', 0.935124938716976), ('Sung', 0.9059370032360933), ('Li', 0.8916951343245234), ('Hawkeye', 0.8800438004301391)]","[('Zheng', 1.0), ('Jing', 0.9216499770076982), ('Sung', 0.9058608140974136), ('Li', 0.9007557335282343), ('Hawkeye', 0.8643172693899599)]","[('Zheng', 1.0), ('Jing', 0.9086113774219523), ('Sung', 0.9025502633131784), ('Li', 0.9011483334692592), ('Hawkeye', 0.8418512543766647)]"
124,2953,"[('Odd', 1.0), ('Midtown', 0.9107746973318462), ('compel', 0.9071369609555752), ('Eastern', 0.8865845079841214), ('Monte', 0.8788877544938902)]","[('diminishing', 1.0), ('Johnny', 0.9692511660607976), ('Newtown', 0.9578165528669549), ('Technical', 0.9315394051604001), ('killers', 0.9230057776209939)]","[('diminishing', 1.0), ('anticipation', 0.9632367814210259), ('Newtown', 0.9601020825273467), ('Newport', 0.9502760525561308), ('Luc', 0.9298480990070007)]","[('diminishing', 1.0), ('PHOTO', 0.9867963080381631), ('anticipation', 0.9856543384082117), ('preventing', 0.9755571748328665), ('Newport', 0.9586973537935867)]","[('PHOTO', 1.0), ('anticipation', 0.9685217450600284), ('preventing', 0.9667503621741302), ('diminishing', 0.9572490491624419), ('busiest', 0.9304531038427336)]"
125,2674,"[('Baron', 1.0), ('bride', 0.8436109553539043), ('bra', 0.7560012488547176), ('wi', 0.7420356730990769), ('amended', 0.7328985878087159)]","[('Baron', 1.0), ('relay', 0.838280663145599), ('olive', 0.8202686242071449), ('uphill', 0.8191644836396963), ('hopping', 0.7900791857164918)]","[('Baron', 1.0), ('relay', 0.818467357646865), ('uphill', 0.7936472084706839), ('olive', 0.7691993117086868), ('undercover', 0.7639755197575322)]","[('Baron', 1.0), ('relay', 0.8227952253123911), ('uphill', 0.8113842678092867), ('undercover', 0.7671552460597312), ('OG', 0.7618973922833064)]","[('Baron', 1.0), ('uphill', 0.8140034958113223), ('relay', 0.8124187464018002), ('undercover', 0.776676736758138), ('OG', 0.768872902659244)]"
126,3815,"[('Jane', 1.0), ('fully', 0.8895139814065479), ('Cecil', 0.8723617930016571), ('Passion', 0.809435976115105), ('Pebble', 0.7901442171266487)]","[('civilian', 1.0), ('Jane', 0.9167500436288933), ('fully', 0.8952893677237579), ('McGill', 0.8859288433409184), ('RLJ', 0.8542808572943864)]","[('civilian', 1.0), ('Jane', 0.9846598933362825), ('fully', 0.974253746995261), ('McGill', 0.9535857799968924), ('Louis', 0.9298149058985131)]","[('Jane', 1.0), ('fully', 0.9777140199622026), ('civilian', 0.9577973832197679), ('Louis', 0.9516882315309668), ('McGill', 0.9484599182280989)]","[('Jane', 1.0), ('Louis', 0.9792210284103924), ('civilian', 0.9606396698909889), ('fully', 0.9522398472342057), ('McGill', 0.94714590199948)]"
127,2185,"[('Eastern', 1.0), ('Midtown', 0.8985532931382543), ('Geological', 0.8826335039466627), ('discriminated', 0.8802461288209633), ('Odd', 0.8602974021199616)]","[('diminishing', 1.0), ('Johnny', 0.8843585999479271), ('Midtown', 0.8495561037236901), ('Bearing', 0.8404178728667577), ('Hayes', 0.8331058159868671)]","[('diminishing', 1.0), ('Bearing', 0.860511707370144), ('Kuala', 0.8527531149102703), ('Johnny', 0.8524673323211892), ('Midtown', 0.8494350980843031)]","[('diminishing', 1.0), ('declining', 0.8539857433422857), ('Kuala', 0.8506235218296659), ('Bearing', 0.8468752802694922), ('kneeling', 0.8441115625331633)]","[('diminishing', 1.0), ('kneeling', 0.8671314816336299), ('declining', 0.8632515909435908), ('Kuala', 0.8551542255654949), ('PHOTO', 0.8501344075603552)]"
128,4207,"[('Ariel', 1.0), ('shock', 0.9447854626201808), ('Meet', 0.9282998909761809), ('stayed', 0.9266676384132313), ('kidney', 0.9226476931549544)]","[('kidney', 1.0), ('cord', 0.9980542134137367), ('survivor', 0.9497019211497607), ('Durant', 0.9148802537240561), ('infectious', 0.9091253003182854)]","[('cord', 1.0), ('kidney', 0.9569430595755607), ('attacker', 0.9375724974697696), ('renewed', 0.9335354312181973), ('survivor', 0.9272696766000897)]","[('BBC', 1.0), ('renewed', 0.9983405662794027), ('explaining', 0.9856523187255881), ('kidney', 0.9808634797017657), ('attacker', 0.9690769472187192)]","[('renewed', 1.0), ('BBC', 0.9833004796028239), ('explaining', 0.9752774199140118), ('kidney', 0.956491300034538), ('Sark', 0.9460459120376778)]"
129,3721,"[('Odd', 1.0), ('Monte', 0.9394891289233718), ('compel', 0.9283002349926458), ('Eastern', 0.9094473368181019), ('Patients', 0.8942718443223274)]","[('Luc', 1.0), ('nodding', 0.8828724382966636), ('falling', 0.8353704211084606), ('diminishing', 0.8326215151659876), ('prohibit', 0.828935465059284)]","[('Luc', 1.0), ('nodding', 0.9425150502896293), ('falling', 0.8915105213980704), ('prohibit', 0.8800689292931516), ('Shall', 0.8582748903640459)]","[('Luc', 1.0), ('nodding', 0.9403957354082262), ('falling', 0.9110849077724835), ('Shall', 0.8734007828482943), ('prohibit', 0.8675556197460078)]","[('Luc', 1.0), ('nodding', 0.9411739797304755), ('falling', 0.928466345641283), ('Shall', 0.8836204893154472), ('prohibit', 0.8596451874818892)]"
