,neuron-id,current_concepts,concepts_1,concepts_2,concepts_3,concepts_4
2726,3961,"[(""'Or"", 1.0), ('Female', 0.9620153780813531), ('Footballers', 0.9340763720710011), ('Catherine', 0.9262024449865317), ('Feelin', 0.9170583773384475)]","[('Arabia', 1.0), ('Lanka', 0.9579373573372695), ('Fourth', 0.8953932390369401), ('Mushait', 0.888783147847166), (""'Staad"", 0.8655974980393798)]","[(""'une"", 1.0), ('Footballers', 0.9444013858284043), ('Catherine', 0.9097181275001341), ('Awards', 0.8859269683782508), ('Italie', 0.8761983655890826)]","[('Yan', 1.0), ('Footballers', 0.962546504326034), ('Cheryl', 0.94496029745863), ('Awards', 0.9218106039288267), ('Catherine', 0.917558320966132)]","[('möglich', 1.0), ('Footballers', 0.9936241372664198), (""'une"", 0.9764488009134924), ('Female', 0.9415555142768104), ('était', 0.9404049615234684)]"
2727,3183,"[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('U.S.A.', 1.0), ('U.M.B.C.', 0.984074227259348), ('Youth', 0.9821428967193027), ('Transportation', 0.966471363064496), ('Civic', 0.886827513080543)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]"
2728,3465,"[('Time', 1.0), ('\xad', 0.9137456283148837), ('\u200f', 0.9137456283148837), ('\x80', 0.9137456283148837), ('\x9c', 0.9137456283148837)]","[('CB', 1.0), ('Appeals', 0.8980360264654768), ('Constitution', 0.8827644355974071), ('Fifth', 0.809099286793562), ('Publishing', 0.8089215782335377)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]"
2729,3155,"[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('Hair', 1.0), ('Small', 0.9483178128331866), ('Crew', 0.9088588577794577), ('Pol', 0.8846794525216043), ('S', 0.7994719228106234)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]"
2730,2693,"[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('73', 1.0), ('95', 0.945757466065996), ('71', 0.9134205383779349), ('93', 0.9010906387933986), ('forth', 0.8848137040592305)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]"
2731,923,"[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('picks', 1.0), ('Close', 0.9655623398526332), ('Aidan', 0.9377239658351197), ('Mai', 0.9329190557238858), ('amendment', 0.9052926796680942)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]"
2732,4232,"[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('Kenny', 1.0), ('Duke', 0.8733260489959083), ('Tanaka', 0.8665057961578504), ('Dear', 0.7951641006372048), ('frankly', 0.792491156380013)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]"
2733,2746,"[('Tanya', 1.0), ('Circuit', 0.9583470643241496), ('Community', 0.9575939069951559), ('Duffy', 0.9092673103355714), ('Commonwealth', 0.9004485190701992)]","[('Standard', 1.0), ('Circuit', 0.9083515068615228), ('Convention', 0.8708141684580973), ('food', 0.8479087971926733), ('illegal', 0.8454343003836198)]","[('Duffy', 1.0), ('Tanya', 0.9915301630963242), ('Circuit', 0.9859358747808399), ('Progressive', 0.9583910439584988), ('Journal', 0.9487262005051124)]","[('Tanya', 1.0), ('Community', 0.942198086298049), ('Circuit', 0.894062854894253), ('Genesis', 0.8882236784426144), ('Isle', 0.887311275264393)]","[('Tanya', 1.0), ('Community', 0.9597719395784635), ('Division', 0.872543000852992), ('Commonwealth', 0.86843060444772), ('Circuit', 0.8636720618963515)]"
2734,4466,"[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('Middleton', 1.0), ('Elias', 0.9717054742596664), ('Owens', 0.9712016662693713), ('Bloom', 0.9685081567599295), ('Pace', 0.9538396858914162)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]"
2735,2244,"[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('fast', 1.0), ('key', 0.9812841040976636), ('contributing', 0.9736166979453679), ('variation', 0.9191130495532513), ('Princess', 0.8812144355410785)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]"
