,neuron-id,current_concepts,concepts_1,concepts_2,concepts_3,concepts_4
3198,4748,"[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('ME', 0.10666073244971576)]","[('Mental', 1.0), ('Celebration', 0.9030671482369492), ('Release', 0.8971176181445405), ('Correctional', 0.8675913384632562), ('Millennium', 0.8663396036826185)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Essential', 0.105994929208191)]"
3199,4794,"[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('Magic', 1.0), ('Stars', 0.9840905456168817), ('Blues', 0.9742375994267739), ('Bulls', 0.9308360503875963), ('Ducks', 0.8780495620547003)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]"
3200,2775,"[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('fringe', 0.24147164050059758)]","[('AND', 1.0), ('MARRY', 0.8252042462566106), ('concern', 0.8073918495374567), ('importance', 0.7829933892336355), ('distinctly', 0.7660058889122473)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('adopting', 0.16521208960053824)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('fringe', 0.20603273279306208)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('fringe', 0.23330420217575107)]"
3201,5074,"[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('Davis', 1.0), ('Francis', 0.9619644389907533), ('Blucher', 0.9002297265725834), ('Cook', 0.8996789980974916), ('Calderon', 0.8809036108607567)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Canterbury', 0.1135362538816534)]"
3202,1782,"[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('convention', 0.37498611984898395)]","[('therefore', 1.0), ('train', 0.8933659933039714), ('deportation', 0.8837567758402205), ('medicine', 0.8735944407162844), ('exclusively', 0.8016000185684083)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('convention', 0.19793780996813598)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('convention', 0.28473430579900155)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('convention', 0.3342248603517348)]"
3203,4410,"[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('Trek', 1.0), ('Symphonique', 0.9671681334235953), ('Wizards', 0.8988396208997477), ('Comics', 0.8896221305926518), ('Movie', 0.8850277965823538)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]"
3204,4862,"[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('Shall', 1.0), ('Akeelah', 0.8873921994372027), ('Wins', 0.8644590328905352), ('Odd', 0.8607896993072374), ('Roulette', 0.8560728312548299)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]"
3205,5124,"[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Benedict', 0.19784408267584286)]","[('Shepard', 1.0), ('Twain', 0.9436711432492105), ('Teevee', 0.9165972638034217), ('Reader', 0.8964486332826138), ('Baron', 0.8908497801853456)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Course', 0.10891411839353142)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Elgin', 0.15602084048580933)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('UNITED', 0.19618031704338368)]"
3206,2759,"[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Pramila', 0.10739945485052867)]","[('Leiden', 1.0), ('resignation', 0.9129747060681647), ('girlfriend', 0.8989209670438454), ('employer', 0.8788676625713846), ('Carole', 0.8733260500645682)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Pramila', 0.1006805600542533)]"
3207,2031,"[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Municipal', 0.11876741788724868)]","[('suburbs', 1.0), ('reigning', 0.8856547871948418), ('resistance', 0.873363322598563), ('280', 0.845281927451022), ('creditors', 0.8387161133833124)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Hampshire', 0.11461242733126874)]"
3208,3555,"[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('Technical', 1.0), ('Steel', 0.8931554393953769), ('Modern', 0.8797889641173853), ('Same', 0.8759639999621877), ('Castle', 0.8585434373858584)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]"
3209,2523,"[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Passion', 0.15929201673507015)]","[('factor', 1.0), ('willing', 0.9846654077063758), ('Mayo', 0.9757006588104056), ('expressions', 0.9686370444424036), ('Honor', 0.9423047703748915)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Passion', 0.1178051854306069)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Passion', 0.15452989432488207)]"
3210,4910,"[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('Kentucky', 1.0), ('Portland', 0.970124767127601), ('Maine', 0.9367709266540969), ('Newark', 0.9203029590257031), ('Illinois', 0.9177802059397924)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]"
3211,1159,"[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('registered', 0.1996170495107178)]","[('registered', 1.0), ('credited', 0.8900339328494523), ('atop', 0.8167276235871923), ('rate', 0.8161515266695473), ('key', 0.8119462427870158)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('registered', 0.10926981871340316)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('registered', 0.1517604925256822)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('registered', 0.17022751184666152)]"
3212,5027,"[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Madre', 0.13484683212938833)]","[('Thoroughbred', 1.0), ('Children', 0.9391923258150854), ('Flag', 0.9081573421238089), ('California-based', 0.8579982896951124), ('ZIP', 0.8506984703551075)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('synagogue', 0.1179658632364224)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('FOR', 0.13111993567391808)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('YOU', 0.11669818907017)]"
3213,915,"[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('cites', 0.22257114074175832)]","[('offensive', 1.0), ('cites', 0.9990686437939827), ('recommended', 0.9184295177709323), ('finger', 0.9161822365684585), ('fines', 0.9133556559587298)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('cites', 0.1487975875626964)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('cites', 0.21549302427683104)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('cites', 0.20796446209508468)]"
3214,3636,"[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('tenure', 1.0), ('presidency', 0.9883651908000879), ('Register', 0.9866007410904089), ('overtime', 0.9530670130578198), ('Famous', 0.9525884359260952)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]"
3215,3352,"[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('Apr', 1.0), ('Region', 0.823127664375688), ('province', 0.8118185639837359), ('Counties', 0.8091231617546367), ('senators', 0.8047018460832234)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]"
3216,5361,"[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('synagogue', 0.15696420207607042)]","[('Superman', 1.0), ('Everest', 0.9993391726757385), ('Aristotle', 0.9902927489458968), ('Isle', 0.9894261055524706), ('Olympic', 0.9456661727206198)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Madero', 0.10501725461662412)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Hillbillies', 0.14982703843367198)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('travail', 0.16443478219317273)]"
3217,2116,"[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('1923', 1.0), ('kidney', 0.8889897151978338), ('shortly', 0.8638545695634625), ('abruptly', 0.8179519790845573), ('eventually', 0.8160987562576884)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]"
